Aboard
0.015
0.009000000000000001
0.016
0.004
0.006
0.005
0.017
0.007
0.002
0.014
0.006
""
0.012
0.013000000000000001
0.012
0.011
0.007
0.004
0.006
0.013000000000000001
0.006
0.097
0.004
0.002
0.015
0.009000000000000001
0.014
0.011
0.009000000000000001
0.003
0.002
0.008
0.014
0.005
0.019
0.012
0.011
0.003
0.019
0.007
0.003
0.006
0.01
0.007
0.001
0.014
0.019
0.012
0.002
0.003
0.009000000000000001
0.007
0.001
0.019
0.006
0.002
0.009000000000000001
0.017
0.01
0.003
0.001
0.003
0.004
0.01
0.02
0.014
0.001
0.004
0.015
0.006
0.012
0.017
0.009000000000000001
0.007
0.013000000000000001
0.017
0.009000000000000001
0.004
0.013000000000000001
0.02
0.018000000000000002
0.002
0.014
0.019
0.002
0.015
0.006
0.007
0.012
0.004
0.013000000000000001
0.009000000000000001
0.004
0.009000000000000001
0.004
0.013000000000000001
0.01
0.003
0.008
0.01
0.013000000000000001
0.006
0.012
0.009000000000000001
0.006
0.009000000000000001
0.001
0.003
0.006
0.007
0.016
0.006
0.002
0.007
""
0.002
0.01
0.011
0.007
0.009000000000000001
0.008
0.003
0.005
0.009000000000000001
0.001
""
0.01
0.018000000000000002
0.025
0.014
0.015
0.01
0.029
0.018000000000000002
0.006
0.016
0.01
0.012
0.006
0.013000000000000001
0.012
0.016
0.012
0.01
0.015
0.018000000000000002
0.022
0.022
0.012
0.017
0.01
0.015
0.013000000000000001
0.015
0.02
0.003
0.022
0.011
""
""
0.018000000000000002
""
0.009000000000000001
0.009000000000000001
0.02
0.033
0.012
0.007
0.017
0.012
0.017
0.014
0.021
0.01
0.013000000000000001
""
0.004
0.013000000000000001
0.014
0.014
0.025
""
0.022
0.037
0.017
0.013000000000000001
0.01
0.019
0.016
0.013000000000000001
0.035
0.026000000000000002
0.019
0.015
0.021
0.01
0.039
0.003
0.003
0.024
0.013000000000000001
0.017
0.02
0.041
0.017
0.016
0.013000000000000001
0.025
0.022
0.01
0.027
0.003
0.021
0.022
0.025
0.02
0.015
0.024
0.015
0.02
0.001
0.003
0.003
0.015
0.003
0.031
0.025
0.005
0.024
0.002
0.016
0.021
0.006
0.007
0.02
0.016
0.012
0.014
0.022
0.022
0.022
0.006
0.004
0.01
0.026000000000000002
0.022
0.024
0.028
0.031
0.002
0.003
0.02
0.016
0.005
0.02
0.019
0.017
0.009000000000000001
0.012
0.003
0.007
0.03
0.015
0.009000000000000001
0.024
0.024
""
0.03
0.016
0.015
0.01
0.003
0.017
0.005
0.003
0.004
0.03
0.024
0.006
0.003
0.011
0.01
0.026000000000000002
0.023
0.024
0.011
0.03
0.022
0.024
0.003
0.02
0.013000000000000001
0.018000000000000002
0.025
0.021
0.031
0.013000000000000001
0.021
0.03
0.031
0.023
0.021
0.003
0.011
0.027
0.002
0.015
0.028
0.01
0.003
0.012
0.014
0.016
0.022
0.011
0.024
0.029
0.02
0.015
0.023
0.026000000000000002
0.031
0.059000000000000004
0.025
0.031
0.014
0.005
0.05
0.03
0.044
0.027
0.024
0.02
0.029
0.044
0.028
0.027
0.028
0.014
0.021
0.017
0.008
0.012
0.011
0.018000000000000002
0.025
0.017
0.007
0.011
0.021
0.02
0.014
0.027
0.014
0.025
0.02
""
0.026000000000000002
0.01
0.004
0.014
0.021
0.012
0.028
0.027
0.013000000000000001
0.038
0.018000000000000002
0.023
0.018000000000000002
0.003
0.025
0.006
0.049
0.03
0.013000000000000001
0.02
0.022
0.016
0.006
0.005
0.009000000000000001
0.025
0.009000000000000001
0.022
0.026000000000000002
0.022
0.024
0.004
0.021
0.007
0.017
0.044
0.025
0.031
0.019
0.025
0.039
0.021
0.001
0.041
0.016
0.013000000000000001
0.011
0.024
0.027
0.02
0.011
0.015
0.026000000000000002
0.023
0.022
0.018000000000000002
0.024
0.032
0.024
0.014
0.007
0.021
0.012
""
0.021
0.002
0.023
0.014
0.023
0.038
0.042
0.016
0.019
0.021
0.019
0.023
0.004
0.022
0.026000000000000002
0.016
0.003
0.012
0.002
0.016
0.053
0.021
0.012
0.009000000000000001
0.013000000000000001
0.023
0.008
0.015
0.027
0.015
0.01
0.026000000000000002
0.015
0.004
0.025
0.04
0.048
0.053
0.002
0.018000000000000002
0.05
0.036000000000000004
0.013000000000000001
0.036000000000000004
0.019
0.006
0.006
0.026000000000000002
0.011
0.02
0.005
0.005
0.003
0.003
0.026000000000000002
0.035
0.054
0.003
0.043000000000000003
0.053
0.018000000000000002
0.044
0.025
0.005
0.025
0.002
0.025
0.005
0.026000000000000002
0.013000000000000001
0.022
0.003
0.02
0.028
0.029
0.02
0.03
0.023
0.009000000000000001
0.016
0.018000000000000002
0.027
0.009000000000000001
0.031
0.009000000000000001
0.011
0.012
0.032
0.031
0.069
0.021
0.01
0.014
0.012
0.002
0.026000000000000002
0.004
0.022
0.005
0.013000000000000001
0.03
0.006
0.015
0.019
0.015
0.031
0.032
0.032
0.01
0.013000000000000001
0.002
0.004
0.004
0.008
0.043000000000000003
0.017
0.012
0.032
0.016
0.005
0.026000000000000002
0.026000000000000002
0.024
0.024
0.052000000000000005
0.004
0.002
0.003
0.026000000000000002
0.037
0.013000000000000001
0.013000000000000001
0.045
0.04
0.013000000000000001
0.005
0.013000000000000001
0.017
0.023
0.009000000000000001
0.021
0.04
0.007
0.01
0.03
0.023
0.033
0.027
0.032
0.012
0.03
0.017
0.002
0.012
0.03
0.013000000000000001
0.02
0.02
0.006
0.035
0.006
0.053
0.014
0.027
0.016
0.014
0.023
0.016
0.016
0.003
0.015
0.031
0.013000000000000001
0.022
0.027
0.081
0.033
0.018000000000000002
0.045
0.048
0.032
0.016
0.036000000000000004
0.03
0.034
0.058
0.024
0.021
0.02
0.023
0.024
0.027
0.004
0.048
0.055
0.003
0.035
0.038
0.046
0.022
0.009000000000000001
0.038
0.04
0.026000000000000002
0.023
0.017
0.008
0.007
0.016
0.032
0.014
0.004
0.044
0.007
0.005
0.013000000000000001
0.004
0.083
0.015
0.012
0.003
0.025
0.035
0.015
0.016
0.039
0.002
0.015
0.065
0.015
0.052000000000000005
0.053
0.058
0.029
0.023
0.029
0.022
0.009000000000000001
0.026000000000000002
0.05
0.026000000000000002
0.02
0.012
0.055
0.023
0.008
0.026000000000000002
0.011
0.01
0.051000000000000004
0.007
0.006
0.029
0.03
0.048
0.021
0.052000000000000005
0.023
0.021
0.009000000000000001
0.003
0.008
0.007
0.056
0.021
0.009000000000000001
0.031
0.038
0.018000000000000002
0.018000000000000002
0.012
0.01
0.028
0.01
0.017
0.016
0.02
0.014
0.029
0.002
0.025
0.024
0.027
0.053
0.01
0.014
0.02
0.026000000000000002
0.022
0.021
0.016
0.043000000000000003
0.011
0.025
0.032
0.006
0.01
0.019
0.003
0.04
0.014
0.05
0.003
0.033
0.036000000000000004
0.01
0.007
0.003
0.037
0.003
0.007
0.002
0.005
0.01
0.05
0.013000000000000001
0.003
0.039
0.028
0.027
0.008
0.017
0.012
0.023
0.012
0.027
0.029
0.005
0.017
0.007
0.021
0.003
0.003
0.056
0.022
0.04
0.004
0.028
0.003
0.011
0.023
0.043000000000000003
0.023
0.015
0.017
0.063
0.007
0.031
0.009000000000000001
0.016
0.008
0.038
0.003
0.015
0.004
0.047
0.021
0.07
0.012
0.029
0.002
0.037
0.004
0.069
0.029
0.002
0.05
0.009000000000000001
0.029
0.017
0.022
0.006
0.018000000000000002
0.008
0.011
0.013000000000000001
0.027
0.024
0.057
0.018000000000000002
0.004
0.001
0.046
0.016
0.003
0.014
0.028
0.025
0.016
0.006
0.019
0.044
0.02
0.016
0.052000000000000005
0.038
0.018000000000000002
0.041
0.115
0.003
0.005
0.029
0.01
0.035
0.01
0.04
0.026000000000000002
0.019
0.039
0.018000000000000002
0.02
0.035
0.046
0.011
0.002
0.016
0.008
0.023
0.035
0.014
0.013000000000000001
0.013000000000000001
0.004
0.003
0.025
0.03
0.01
0.043000000000000003
0.01
0.018000000000000002
0.019
0.02
0.034
0.007
0.014
0.034
0.017
0.129
0.058
0.046
0.021
0.002
0.042
0.025
0.023
0.002
0.042
0.021
0.003
0.002
0.028
0.021
0.041
0.044
0.007
0.021
0.027
0.019
0.028
0.01
0.033
0.014
0.044
0.015
0.021
0.01
0.017
0.035
0.021
0.001
0.016
0.015
0.003
0.035
0.016
0.01
0.003
0.009000000000000001
0.02
0.04
0.002
0.018000000000000002
0.018000000000000002
0.025
0.004
0.021
0.036000000000000004
0.016
0.023
0.025
0.011
0.028
0.019
0.004
0.003
0.004
0.009000000000000001
0.02
0.018000000000000002
0.002
0.03
0.003
0.055
0.019
0.021
0.003
0.027
0.056
0.03
0.004
0.021
0.042
0.042
0.008
0.024
0.007
0.028
0.004
0.002
0.032
0.028
0.036000000000000004
0.045
0.017
0.018000000000000002
0.015
0.039
0.005
0.01
0.013000000000000001
0.029
0.016
0.026000000000000002
0.021
0.026000000000000002
0.008
0.035
0.066
0.023
0.002
0.003
0.019
0.014
0.02
0.013000000000000001
0.002
0.003
0.024
0.018000000000000002
0.022
0.043000000000000003
0.058
0.03
0.025
0.066
0.013000000000000001
0.003
0.009000000000000001
0.033
0.016
0.006
0.047
0.005
0.035
0.066
0.029
0.044
0.074
0.014
0.011
0.01
0.006
0.002
0.026000000000000002
0.017
0.002
0.018000000000000002
0.026000000000000002
0.003
0.002
0.003
0.04
0.05
0.064
0.019
0.003
0.021
0.003
0.003
0.018000000000000002
0.036000000000000004
0.038
0.006
0.012
0.054
0.033
0.002
0.031
0.074
0.045
0.128
0.035
0.066
0.018000000000000002
0.02
0.022
0.057
0.018000000000000002
0.005
0.059000000000000004
0.031
0.003
0.023
0.08
0.012
0.025
0.002
0.036000000000000004
0.023
0.035
0.025
0.016
0.062
0.005
0.03
0.021
0.037
0.01
0.033
0.016
0.07
0.006
0.101
0.159
0.005
0.022
0.015
0.02
0.025
0.019
0.067
0.04
0.034
0.03
0.003
0.024
""
0.035
0.003
0.037
0.016
0.003
0.002
0.013000000000000001
0.009000000000000001
0.003
0.018000000000000002
0.024
0.068
0.016
0.079
0.023
0.008
0.012
0.008
0.024
0.035
0.003
0.027
0.007
0.021
0.003
0.015
0.044
0.004
0.058
0.004
0.061
0.003
0.012
0.004
0.023
0.051000000000000004
0.003
0.011
0.067
0.038
0.049
0.044
0.015
0.022
0.042
0.026000000000000002
0.026000000000000002
0.004
0.02
0.024
0.018000000000000002
0.014
0.047
0.032
0.016
0.049
0.065
0.011
0.005
0.015
0.004
0.057
0.045
0.003
0.027
0.007
0.015
0.003
0.054
0.033
0.01
0.099
0.034
0.064
0.017
0.003
0.019
0.018000000000000002
0.016
0.008
0.015
0.005
0.019
0.023
0.02
0.08
0.029
0.031
0.02
0.008
0.003
0.036000000000000004
0.002
0.021
0.012
0.07
0.037
0.018000000000000002
0.005
0.01
0.039
0.002
0.052000000000000005
0.004
0.015
0.006
0.028
0.004
0.073
0.024
0.005
0.027
0.019
0.007
0.018000000000000002
0.009000000000000001
0.024
0.002
0.026000000000000002
0.012
0.028
0.005
0.044
0.031
0.012
0.01
0.008
0.06
0.014
0.068
0.001
0.006
0.003
0.005
0.032
0.05
0.002
0.016
0.003
0.02
0.065
0.016
0.034
0.019
0.018000000000000002
0.027
0.005
0.042
0.04
0.003
0.026000000000000002
0.045
0.029
0.003
0.002
0.033
0.002
0.011
0.009000000000000001
0.034
0.01
0.05
0.042
0.061
0.046
0.009000000000000001
0.059000000000000004
0.061
0.052000000000000005
0.032
0.013000000000000001
0.033
0.063
0.046
0.018000000000000002
0.022
0.018000000000000002
0.009000000000000001
0.051000000000000004
0.044
0.035
0.013000000000000001
0.012
0.031
0.01
0.004
0.029
0.014
0.054
0.021
0.016
0.018000000000000002
0.058
0.011
0.041
0.013000000000000001
0.034
0.006
0.035
0.02
0.003
0.063
0.094
0.029
0.037
0.018000000000000002
0.021
0.07200000000000001
0.011
0.002
0.003
0.012
0.048
0.004
0.037
0.033
0.015
0.031
0.024
0.078
0.022
0.128
0.02
0.037
0.01
0.025
0.106
0.022
0.021
0.023
0.006
0.026000000000000002
0.07200000000000001
0.012
0.028
0.052000000000000005
0.013000000000000001
0.061
0.036000000000000004
0.007
0.035
0.085
0.122
0.07200000000000001
0.067
0.006
0.027
0.039
0.006
0.006
0.078
0.019
0.002
0.014
0.083
0.077
0.016
0.037
0.029
0.034
0.037
0.01
0.045
0.079
0.003
0.052000000000000005
0.035
0.015
0.003
0.013000000000000001
0.002
0.034
0.005
0.006
0.013000000000000001
0.018000000000000002
0.023
0.002
0.095
0.111
0.007
0.011
0.005
0.015
0.007
0.107
0.011
0.022
0.031
0.04
0.018000000000000002
0.018000000000000002
0.032
0.025
0.021
0.003
0.013000000000000001
0.026000000000000002
0.045
0.132
0.005
0.112
0.081
0.084
0.014
0.094
0.006
0.003
0.009000000000000001
0.026000000000000002
0.04
0.081
0.008
0.01
0.105
0.032
0.009000000000000001
0.08600000000000001
0.012
0.013000000000000001
0.034
0.044
0.004
0.008
0.076
0.019
0.003
0.008
0.052000000000000005
0.01
0.027
0.004
0.018000000000000002
0.037
0.021
0.026000000000000002
0.097
0.051000000000000004
0.026000000000000002
0.05
0.005
0.033
0.012
0.04
0.018000000000000002
0.025
0.002
0.006
0.045
0.003
0.002
0.008
0.014
0.017
0.008
0.007
0.043000000000000003
0.026000000000000002
0.027
0.004
0.004
0.041
0.018000000000000002
0.01
0.043000000000000003
0.011
0.012
0.055
0.05
0.034
0.101
0.029
0.02
0.031
0.02
0.047
0.047
0.018000000000000002
0.043000000000000003
0.023
0.035
0.012
0.006
0.063
0.013000000000000001
0.02
0.002
0.019
0.052000000000000005
0.016
0.08
0.04
0.018000000000000002
0.01
0.006
0.006
0.031
0.005
0.007
0.024
0.11800000000000001
0.003
0.081
0.003
0.006
0.046
0.03
0.002
0.003
0.01
0.029
0.004
0.004
0.013000000000000001
0.032
0.022
0.002
0.058
0.042
0.083
0.085
0.028
0.03
0.003
0.005
0.003
0.045
0.009000000000000001
0.015
0.049
0.002
0.044
0.01
0.049
0.084
0.011
0.003
0.003
0.002
0.005
0.057
0.028
0.005
0.053
0.073
0.039
0.003
0.076
0.002
0.003
0.002
0.004
0.08700000000000001
0.039
0.034
0.002
0.08
0.007
0.032
0.002
0.033
0.005
0.029
0.01
0.003
0.014
0.005
0.017
0.038
0.039
0.023
0.003
0.005
0.004
0.003
0.002
0.017
0.01
0.01
0.004
0.08700000000000001
0.084
0.002
0.002
0.002
0.007
0.012
0.025
0.008
0.028
0.016
0.026000000000000002
0.053
0.002
0.054
0.027
0.002
0.005
0.049
0.125
0.018000000000000002
0.085
0.153
0.066
0.004
0.041
0.031
0.052000000000000005
0.019
0.012
0.011
0.037
0.007
0.013000000000000001
0.03
0.004
0.07200000000000001
0.005
0.011
0.017
0.011
0.039
0.03
0.01
0.019
0.008
0.013000000000000001
0.037
0.036000000000000004
0.03
0.068
0.03
0.062
0.032
0.091
0.002
0.008
0.013000000000000001
0.112
0.008
0.032
0.085
0.002
0.021
0.003
0.034
0.064
0.035
0.117
0.046
0.003
0.046
0.133
0.037
0.002
0.08
0.004
0.07200000000000001
0.003
0.124
0.006
0.007
0.005
0.03
0.002
0.002
0.011
0.002
0.098
0.049
0.02
0.002
0.011
0.003
0.002
0.012
0.004
0.026000000000000002
0.005
0.004
0.003
0.042
0.024
0.006
0.004
0.006
0.001
0.016
0.009000000000000001
0.117
0.004
0.027
0.024
0.002
0.018000000000000002
0.032
0.011
0.038
0.006
0.002
0.003
0.019
0.05
0.003
0.003
0.03
0.082
0.025
0.011
0.021
0.059000000000000004
0.004
0.029
0.009000000000000001
0.003
0.01
0.003
0.002
0.019
0.025
0.002
0.03
0.01
0.004
0.002
0.063
0.055
0.02
0.09
0.038
0.006
0.026000000000000002
0.025
0.004
0.005
0.025
0.002
0.002
0.006
0.002
0.005
0.009000000000000001
0.015
0.039
0.023
0.13
0.015
0.018000000000000002
0.021
0.012
0.014
0.004
0.016
0.004
0.003
0.088
0.084
0.01
0.018000000000000002
0.002
0.004
0.025
0.011
0.056
0.003
0.007
0.034
0.035
0.017
0.08
0.021
0.042
0.082
0.016
0.018000000000000002
0.007
0.011
0.011
0.069
0.008
0.023
0.003
0.066
0.004
0.016
0.002
0.037
0.127
0.036000000000000004
0.13
0.082
0.005
0.003
0.026000000000000002
0.012
0.07200000000000001
0.008
0.003
0.006
0.013000000000000001
0.002
0.031
0.051000000000000004
0.006
0.004
0.005
0.042
0.019
0.004
0.012
0.013000000000000001
0.016
0.012
0.061
0.098
0.063
0.003
0.037
0.082
0.063
0.049
0.014
0.02
0.002
0.005
0.061
0.051000000000000004
0.002
0.012
0.127
0.036000000000000004
0.004
0.018000000000000002
0.011
0.026000000000000002
0.128
0.005
0.005
0.022
0.085
0.011
0.155
0.004
0.023
0.029
0.004
0.063
0.006
0.12
0.029
0.027
0.008
0.004
0.011
0.007
0.003
0.005
0.01
0.003
0.095
0.015
0.048
0.037
0.003
0.021
0.04
0.007
0.002
0.006
0.089
0.009000000000000001
0.095
0.052000000000000005
0.057
0.003
0.013000000000000001
0.025
0.004
0.01
0.003
0.04
0.01
0.019
0.023
0.042
0.008
0.107
0.009000000000000001
0.028
0.005
0.039
0.011
0.003
0.051000000000000004
0.047
0.004
0.003
0.012
0.045
0.012
0.005
0.026000000000000002
0.026000000000000002
0.024
0.002
0.065
0.028
0.024
0.045
0.012
0.038
0.013000000000000001
0.01
0.014
0.035
0.036000000000000004
0.019
0.084
0.003
0.105
0.027
0.002
0.053
0.078
0.021
0.031
0.045
0.009000000000000001
0.044
0.033
0.018000000000000002
0.011
0.011
0.074
0.002
0.006
0.036000000000000004
0.079
0.003
0.019
0.002
0.014
0.014
0.035
0.002
0.014
0.004
0.013000000000000001
0.005
0.037
0.003
0.004
0.003
0.013000000000000001
0.001
0.112
0.062
0.008
0.003
0.035
0.016
0.028
0.083
0.047
0.021
0.015
0.076
0.11800000000000001
0.074
0.005
0.026000000000000002
0.005
0.004
0.002
0.009000000000000001
0.014
0.08700000000000001
0.09
0.003
0.001
0.077
0.019
0.004
0.01
0.027
0.032
0.028
0.002
0.019
0.023
0.034
0.009000000000000001
0.011
0.037
0.022
0.092
0.005
0.012
0.10200000000000001
0.004
0.017
0.047
0.011
0.04
0.031
0.011
0.006
0.082
0.045
0.003
0.01
0.036000000000000004
0.019
0.011
0.063
0.014
0.03
0.033
0.006
0.011
0.006
0.006
0.033
0.013000000000000001
0.044
0.008
0.027
0.112
0.109
0.023
0.007
0.004
0.037
0.01
0.03
0.1
0.031
0.032
0.039
0.01
0.037
0.022
0.011
0.001
0.004
0.034
0.038
0.008
0.04
0.043000000000000003
0.002
0.011
0.003
0.002
0.004
0.075
0.018000000000000002
0.229
0.079
0.044
0.004
0.016
0.027
0.025
0.055
0.035
0.031
0.093
0.016
0.021
0.047
0.021
0.035
0.013000000000000001
0.008
0.06
0.048
0.007
0.003
0.012
0.015
0.005
0.064
0.04
0.002
0.008
0.004
0.012
0.035
0.004
0.083
0.011
0.006
0.034
0.042
0.051000000000000004
0.031
0.024
0.006
0.024
0.068
0.003
0.006
0.004
0.126
0.164
0.218
0.039
0.1
0.002
0.037
0.008
0.031
0.111
0.121
0.005
0.005
0.049
0.032
0.063
0.02
0.01
0.006
0.022
0.016
0.031
0.008
0.052000000000000005
0.069
0.047
0.025
0.034
0.057
0.029
0.047
0.073
0.092
0.023
0.10400000000000001
0.003
0.008
0.02
0.039
0.028
0.009000000000000001
0.038
0.002
0.019
0.023
0.002
0.007
0.004
0.008
0.048
0.005
0.112
0.022
0.014
0.002
0.025
0.018000000000000002
0.003
0.107
0.006
0.01
0.006
0.018000000000000002
0.115
0.007
0.034
0.009000000000000001
0.025
0.013000000000000001
0.011
0.018000000000000002
0.004
0.002
0.002
0.014
0.032
0.003
0.047
0.08700000000000001
0.081
0.005
0.015
0.122
0.11800000000000001
0.02
0.003
0.013000000000000001
0.008
0.005
0.08600000000000001
0.01
0.067
0.019
0.084
0.038
0.044
0.018000000000000002
0.156
0.031
0.034
0.029
0.101
0.004
0.008
0.011
0.031
0.001
0.013000000000000001
0.006
0.009000000000000001
0.109
0.002
0.17400000000000002
0.045
0.004
0.053
0.008
0.068
0.027
0.022
0.035
0.011
0.076
0.002
0.155
0.006
0.012
0.003
0.026000000000000002
0.004
0.061
0.002
0.133
0.016
0.013000000000000001
0.045
0.176
0.005
0.005
0.004
0.044
0.202
0.004
0.003
0.037
0.002
0.1
0.005
0.028
0.113
0.002
0.079
0.032
0.015
0.018000000000000002
0.013000000000000001
0.025
0.003
0.182
0.004
0.003
0.005
0.062
0.145
0.017
0.016
0.019
0.006
0.004
0.005
0.1
0.011
0.004
0.065
0.023
0.006
0.004
0.027
0.084
0.134
0.079
0.044
0.005
0.089
0.005
0.11900000000000001
0.085
0.01
0.064
0.017
0.042
0.025
0.149
0.005
0.006
0.004
0.041
0.006
0.002
0.003
0.011
0.009000000000000001
0.108
0.01
0.008
0.065
0.004
0.007
0.016
0.128
0.003
0.027
0.07200000000000001
0.008
0.01
0.051000000000000004
0.177
0.002
0.009000000000000001
0.02
0.106
0.017
0.025
0.042
0.004
0.017
0.024
0.031
0.024
0.014
0.004
0.002
0.073
0.003
0.004
0.101
0.298
0.04
0.002
0.015
0.007
0.01
0.34600000000000003
0.018000000000000002
0.004
0.036000000000000004
0.096
0.084
0.011
0.107
0.115
0.11800000000000001
0.012
0.024
0.003
0.003
0.029
0.002
0.044
0.039
0.005
0.003
0.005
0.011
0.009000000000000001
0.06
0.027
0.004
0.049
0.007
0.031
0.039
0.088
0.082
0.075
0.005
0.002
0.006
0.002
0.003
0.006
0.006
0.008
0.008
0.002
0.004
0.003
0.003
0.004
0.002
0.034
0.003
0.004
0.008
0.024
0.157
0.004
0.003
0.092
0.191
0.005
0.054
0.007
0.077
0.006
0.033
0.061
0.009000000000000001
0.004
0.012
0.021
0.014
0.005
0.009000000000000001
0.016
0.042
0.03
0.002
0.016
0.033
0.04
0.003
0.005
0.015
0.004
0.026000000000000002
0.055
0.006
0.016
0.33
0.003
0.004
0.006
0.002
0.006
0.023
0.064
0.015
0.124
0.002
0.003
0.008
0.01
0.004
0.002
0.004
0.041
0.006
0.076
0.188
0.02
0.131
0.028
0.128
0.004
0.02
0.032
0.034
0.009000000000000001
0.061
0.06
0.007
0.004
0.011
0.002
0.067
0.12
0.009000000000000001
0.004
0.022
0.019
0.006
0.048
0.02
0.006
0.002
0.009000000000000001
0.009000000000000001
0.082
0.061
0.006
0.004
0.007
0.013000000000000001
0.003
0.01
0.042
0.04
0.011
0.006
0.002
0.003
0.007
0.004
0.006
0.024
0.011
0.009000000000000001
0.022
0.12
0.004
0.002
0.005
0.016
0.05
0.007
0.002
0.034
0.006
0.012
0.005
0.088
0.011
0.01
0.05
0.017
0.052000000000000005
0.006
0.08700000000000001
0.046
0.045
0.012
0.002
0.258
0.017
0.005
0.003
0.079
0.004
0.005
0.033
0.059000000000000004
0.003
0.006
0.027
0.018000000000000002
0.02
0.068
0.01
0.09
0.176
0.154
0.019
0.004
0.02
0.004
0.073
0.004
0.095
0.003
0.004
0.032
0.006
0.038
0.002
0.005
0.006
0.07200000000000001
0.002
0.01
0.055
0.053
0.006
0.019
0.004
0.096
0.005
0.012
0.022
0.002
0.006
0.005
0.077
0.01
0.021
0.044
0.004
0.003
0.005
0.644
0.023
0.027
0.085
0.035
0.021
0.028
0.054
0.009000000000000001
0.006
0.025
0.07
0.003
0.018000000000000002
0.015
0.016
0.007
0.03
0.005
0.004
0.082
0.04
0.005
0.002
0.006
0.004
0.004
0.003
0.003
0.002
0.004
0.003
0.033
0.013000000000000001
0.019
0.004
0.02
0.053
0.006
0.079
0.007
0.002
0.026000000000000002
0.037
""
0.013000000000000001
0.164
0.005
0.002
0.079
0.034
0.002
0.165
0.1
0.019
0.023
0.013000000000000001
0.029
0.002
0.057
0.003
0.01
0.008
0.002
0.01
0.024
0.213
0.002
0.002
0.014
0.014
0.044
0.017
0.049
0.004
0.003
0.007
0.2
0.006
0.018000000000000002
0.047
0.002
0.002
0.073
0.006
0.048
0.004
0.006
0.009000000000000001
0.109
0.009000000000000001
0.01
0.012
0.006
0.058
0.013000000000000001
0.134
0.01
0.107
0.018000000000000002
0.011
0.018000000000000002
0.012
0.006
0.014
0.01
0.011
0.013000000000000001
0.017
0.056
0.006
0.021
0.003
